GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
4021000097,4267,2882,800,401,114,171,0,3172,2213,583,195,77,108,0,5352,3108,1459,480,223,173,42,3680,2263,876,316,141,134,17,3680,2263,876,256,94,35,10,8,138
4021000026,6106,4804,857,211,0,346,28,4230,3391,584,85,0,168,0,5590,3881,1051,342,143,153,67,4300,3216,649,219,82,111,42,4300,3216,649,180,77,22,26,17,113
4021000070,5863,3639,1605,193,222,243,3,4272,2917,862,150,199,121,0,7777,4533,2117,676,373,241,69,5317,3342,1242,426,210,146,40,5317,3342,1242,314,82,59,24,31,223
4021000100,6186,2139,2609,1238,232,171,0,4048,1773,1485,682,33,84,0,5683,2536,1660,1114,277,250,64,4009,1987,1047,696,163,179,37,4009,1987,1047,601,121,58,24,8,163
4021000030,4671,2512,1660,418,199,201,0,3177,1936,866,187,158,48,0,7549,3389,2368,1228,488,329,66,5246,2616,1436,784,302,231,44,5246,2616,1436,631,119,131,17,38,258
4021000102,5473,2441,1895,687,359,178,408,3892,1982,1042,453,262,103,0,6815,3364,1977,1020,322,322,48,4818,2595,1181,685,210,206,26,4818,2595,1181,567,146,99,16,26,188
4021000090,5972,1781,1170,2429,212,347,507,3728,1263,609,1362,55,115,264,4785,2023,1471,920,245,254,58,3198,1491,879,551,156,162,39,3198,1491,879,478,107,48,27,12,156
4021000031,1214,203,697,17,401,1,0,757,267,365,24,31,0,0,1109,332,702,28,64,16,1,833,259,510,24,56,11,1,833,259,510,22,8,22,0,1,11
4021000077,1402,55,308,19,1210,0,0,906,27,121,3,766,0,0,1070,17,265,19,966,9,3,669,17,145,14,585,7,3,669,17,145,8,0,483,0,0,16
4021000092,4989,4163,501,67,83,191,0,4206,3675,269,38,57,161,0,4645,3735,622,74,92,126,22,4201,3539,431,55,84,85,12,4201,3539,431,31,65,19,2,15,99
4021000008,3045,2951,74,7,13,2,0,2984,2903,68,1,8,0,0,3100,2928,78,12,27,27,7,3063,2909,64,12,25,26,6,3063,2909,64,8,20,2,0,5,55
4021000046,3083,2732,214,49,48,44,0,2831,2543,207,46,40,0,0,2926,2527,254,36,78,24,14,2676,2353,199,26,64,19,11,2676,2353,199,20,8,12,7,0,77
4021000005,3904,1596,2082,9,254,7,0,3321,1446,1665,0,229,0,0,3245,1534,1540,54,134,31,25,2531,1329,1084,19,96,15,15,2531,1329,1084,9,5,22,5,15,62
4021000018,6684,2047,3591,585,543,54,71,4580,1657,2161,480,216,34,0,6011,2681,2343,628,481,102,16,4173,2090,1457,347,297,57,8,4173,2090,1457,283,39,117,2,28,157
4021000041,4759,3228,1395,19,146,90,1,3739,2848,778,21,53,48,0,4638,3080,1180,161,208,119,20,3962,2871,805,106,149,82,14,3962,2871,805,81,61,51,8,2,83
4021000091,4077,2164,1589,119,151,80,3,2636,1910,511,117,85,39,0,2962,1592,1028,124,218,87,12,2229,1360,616,94,138,59,6,2229,1360,616,73,38,54,3,9,76
4021000053,499,77,288,8,175,0,0,299,4,5,1,396,0,0,465,4,16,3,454,4,1,332,4,5,3,324,3,0,332,4,5,0,0,318,0,0,5
4021000010,3573,2388,1157,27,28,27,0,2753,2120,615,0,0,0,0,4218,2443,1324,250,226,56,21,3334,2143,835,181,170,34,15,3334,2143,835,141,24,72,6,11,102
4013000561,1392,940,415,8,8,0,0,1048,872,160,11,11,0,0,1312,752,492,20,28,9,1,948,596,294,15,19,6,1,948,596,294,11,6,6,0,13,22
4013000288,485,264,205,1,9,0,0,307,217,73,0,12,0,0,397,170,178,12,29,2,1,295,147,118,10,17,1,1,295,147,118,8,0,8,0,3,11
4013000671,4442,2952,1348,19,137,8,0,3158,2396,657,0,107,14,0,3158,1789,1147,42,177,29,6,2388,1448,773,22,104,22,6,2388,1448,773,12,17,27,0,33,78
4013000588,5247,3082,1665,148,83,269,0,3699,2505,990,54,80,66,0,4938,2806,1360,374,165,269,26,3804,2314,931,219,114,217,18,3804,2314,931,161,171,31,8,30,158
4013000500,3787,3248,342,25,15,59,98,2911,2525,253,23,16,45,40,3760,2693,663,167,131,102,27,3004,2233,464,106,105,91,22,3004,2233,464,63,47,42,10,2,143
4013000161,4073,3026,537,223,174,135,0,2957,2272,405,158,53,58,0,3738,2315,900,266,105,134,39,3156,1981,728,218,79,113,26,3156,1981,728,168,86,43,14,31,105
4013000576,4326,3110,900,242,1,57,6,2914,2217,512,107,2,38,10,3830,2666,789,123,103,152,30,2721,1966,503,69,82,85,19,2721,1966,503,45,47,11,4,20,125
4013000005,11391,8430,2083,485,0,416,12,7219,5620,1155,176,0,230,0,13267,8800,2066,758,265,1417,95,8662,5932,1185,447,161,913,47,8662,5932,1185,341,784,37,25,38,320
4021000009,4806,2029,2211,174,397,0,0,3274,1764,1167,0,331,0,0,4055,2100,1466,265,237,67,10,3147,1865,935,163,179,44,5,3147,1865,935,127,21,60,0,18,121
4013000279,7895,5444,1822,57,220,373,7,5267,3967,900,54,155,176,0,7682,5493,1348,207,235,419,46,5387,3954,876,122,152,289,25,5387,3954,876,93,243,60,10,22,129
4013000379,3642,2884,337,285,28,143,21,2738,2303,205,71,0,116,11,3692,2828,476,125,114,143,7,2915,2312,316,84,85,107,6,2915,2312,316,38,70,29,0,23,127
4013000262,5480,4790,213,239,171,75,8,3954,3547,130,110,103,75,0,5254,4146,583,168,144,191,43,3806,3113,342,88,91,141,27,3806,3113,342,62,99,35,15,18,122
4013000485,8341,3965,2921,1003,514,528,18,6525,3580,1825,555,303,266,0,9924,4892,2916,1119,663,583,50,8543,4494,2292,897,522,494,24,8543,4494,2292,716,373,256,7,57,348
4013000136,4558,670,3599,204,107,144,41,2023,568,1246,98,0,68,0,4047,683,2624,535,107,189,55,2753,558,1694,306,75,150,25,2753,558,1694,262,124,23,15,20,57
4013000575,4242,656,3238,215,89,411,37,2223,520,1394,25,25,196,10,4522,530,3413,406,258,132,35,3035,399,2241,250,186,85,18,3035,399,2241,207,53,56,14,12,53
4013000635,16317,2019,12352,1642,189,423,118,9428,1584,6612,923,60,210,28,17989,2136,12647,2566,859,573,100,11641,1602,7944,1516,556,391,53,11641,1602,7944,1304,295,149,29,66,252
4013000302,10559,7214,1674,618,184,933,85,6647,4708,1044,292,154,355,105,10981,7127,1809,678,331,1134,51,7475,5017,1101,413,201,775,35,7475,5017,1101,323,644,55,18,31,286
4013000112,10846,8245,2044,375,209,74,30,8567,7168,1009,197,101,54,1,9640,7426,1446,379,246,214,35,8632,7039,1001,280,181,163,22,8632,7039,1001,214,98,53,2,17,208
4013000356,9233,5597,1198,618,86,1941,26,5664,3764,732,253,80,805,0,10528,5567,1467,706,213,2649,60,7290,4054,936,439,126,1747,36,7290,4054,936,336,1631,17,10,18,288
4013000526,11659,5015,4955,1345,106,349,44,8057,4046,2876,838,72,146,25,11589,4696,4992,1106,574,510,106,8038,3570,3215,687,356,352,76,8038,3570,3215,559,236,83,54,48,273
4013000093,15943,2174,11120,1832,619,392,230,9099,1502,6190,735,112,240,140,15055,2030,10447,1997,549,525,113,9890,1577,6547,1235,357,388,81,9890,1577,6547,1032,295,88,48,76,227
4013000195,3644,3125,118,152,23,176,36,2847,2486,110,114,24,90,24,3702,2969,229,57,40,421,14,2830,2350,157,28,27,268,13,2830,2350,157,8,237,2,2,8,66
4013000171,4381,3574,614,114,19,79,0,3677,3019,559,27,0,32,0,4220,3738,217,70,26,164,3,3690,3339,157,46,20,122,2,3690,3339,157,29,87,0,1,15,62
4013000311,4284,1661,2332,189,112,113,0,2519,1404,974,86,8,44,0,4279,865,2805,408,260,112,24,3184,771,1958,293,207,83,9,3184,771,1958,227,53,76,1,14,84
4013000038,8075,5527,1455,950,102,102,20,6650,5006,846,591,81,152,10,8032,5480,1548,572,230,215,50,6596,4843,1041,358,165,164,32,6596,4843,1041,291,104,78,19,19,201
4013000074,4878,3996,404,167,154,171,27,4343,3696,276,78,115,71,15,4883,3960,682,95,94,63,24,4428,3767,454,74,79,55,11,4428,3767,454,58,33,24,4,7,81
4013000265,9212,6203,2308,152,198,389,0,6739,5208,1196,75,54,219,0,10422,6165,2990,545,395,449,66,8436,5481,2017,353,282,356,37,8436,5481,2017,277,277,87,14,24,259
4013000306,2485,420,1945,70,103,3,0,1514,458,996,18,46,2,0,2242,409,1600,174,119,49,10,1656,372,1144,99,85,29,8,1656,372,1144,64,16,20,2,8,30
4013000287,7953,5097,2089,154,584,255,70,5802,4016,1266,150,304,87,0,7698,4806,1919,377,341,326,44,5824,3794,1290,256,236,256,30,5824,3794,1290,194,196,101,8,32,209
4013000457,7047,3461,2816,304,189,272,59,4793,3106,1246,133,99,152,0,6792,3445,2434,408,347,257,87,5071,2784,1639,265,253,180,52,5071,2784,1639,176,118,107,29,22,196
4013000610,10294,3051,6156,1131,241,183,33,5775,2089,2995,443,77,133,36,10656,2700,6595,1026,381,295,84,7111,1985,4256,585,246,198,44,7111,1985,4256,467,103,67,14,22,197
4013000578,3348,3062,125,61,43,45,0,3191,2981,87,72,47,9,0,2667,2339,135,87,43,37,2,2652,2336,128,86,41,34,1,2652,2336,128,80,31,13,1,7,56
4013000015,2519,1935,380,13,29,42,0,1927,1680,191,17,28,24,0,2167,1595,389,37,69,43,9,1759,1347,263,27,48,25,7,1759,1347,263,21,12,10,2,40,64
4013000559,5112,4708,389,21,4,16,12,4157,3915,247,0,0,0,0,4849,4255,194,100,74,198,4,4386,3937,159,67,61,135,3,4386,3937,159,51,115,22,2,9,91
4013000314,8262,1584,1079,45,6241,71,28,6382,1595,573,41,4109,27,21,6329,811,1047,96,5153,39,18,4387,802,580,66,3299,31,12,4387,802,580,32,12,2819,2,5,135
4013000592,3059,2300,468,89,196,37,37,2384,2033,164,85,66,28,12,2707,2082,361,107,77,98,14,2264,1808,242,83,65,74,9,2264,1808,242,57,43,21,2,12,79
4013000131,2769,2023,405,60,10,248,31,2042,1733,139,33,13,166,0,2952,1682,888,129,141,130,9,2328,1447,618,86,101,98,6,2328,1447,618,71,72,32,2,9,77
4013000361,2754,2288,368,2,7,89,0,2027,1774,156,3,2,110,0,2330,1932,154,71,42,131,8,1901,1630,105,46,22,87,6,1901,1630,105,26,62,4,4,3,67
4013000114,5860,4549,549,38,0,729,16,4013,3398,340,35,0,233,16,4992,3703,449,167,91,597,15,3955,3065,301,106,55,439,12,3955,3065,301,71,380,9,0,15,114
4013000276,6186,4133,1425,311,84,182,52,4556,3298,830,181,32,67,28,5786,3882,1267,231,154,281,22,4696,3311,916,155,121,203,12,4696,3311,916,112,155,33,3,12,154
4013000540,5615,5390,191,17,0,15,0,5132,4961,158,17,0,15,0,6770,6132,295,80,92,137,15,6195,5678,236,60,83,108,15,6195,5678,236,46,68,24,6,13,124
4013000700,638,631,4,3,0,0,0,539,523,1,5,0,0,0,551,477,27,7,19,18,0,494,428,25,6,19,13,0,494,428,25,4,11,7,0,0,19
4013000506,8874,7938,390,314,8,221,0,7844,7172,275,288,16,185,0,8359,7515,311,157,61,282,13,7794,7078,255,131,45,245,8,7794,7078,255,109,187,8,2,22,133
4013000286,10364,4766,3814,1215,302,446,114,7006,4056,1745,799,149,153,51,11164,3824,4861,1624,559,697,45,8171,3214,3213,1062,380,526,29,8171,3214,3213,873,425,161,8,44,233
4013000214,13329,4399,4799,2306,972,382,37,8695,4499,1968,1411,580,205,4,13348,4486,5394,2434,1033,452,70,10049,3907,3618,1666,755,348,44,10049,3907,3618,1359,239,404,14,64,444
4013000168,7607,6167,912,17,101,572,0,6231,5378,391,12,91,339,0,6663,5634,558,122,151,162,19,5309,4578,378,88,103,115,11,5309,4578,378,63,87,20,7,12,164
4013000250,5422,4727,489,35,41,119,13,4257,3756,337,32,28,87,14,6424,5160,659,223,120,262,26,4860,4031,425,150,64,170,15,4860,4031,425,101,118,19,1,18,147
4013000196,3385,2318,289,202,116,474,58,2242,1611,187,121,30,226,0,4212,3107,419,202,96,390,15,3007,2273,253,116,69,281,13,3007,2273,253,85,227,16,10,19,124
4013000738,4142,2988,627,176,32,359,10,3561,2604,574,79,25,278,0,4709,3320,746,264,148,262,19,4275,3085,618,218,125,223,15,4275,3085,618,150,180,54,4,26,158
4013000476,6716,2907,1522,1658,504,274,0,5669,2641,1239,1304,246,247,0,6834,3283,1738,1133,404,419,112,5559,2929,1258,799,294,345,78,5559,2929,1258,636,234,158,52,21,271
4013000427,3871,2346,751,171,144,523,0,3401,2157,560,99,79,494,0,3375,2228,626,175,151,257,15,2966,2037,506,127,119,212,8,2966,2037,506,65,152,38,3,11,154
4013000117,5083,3420,886,124,52,668,0,3409,2485,537,69,25,298,0,6109,3685,933,400,109,999,31,4368,2737,618,248,71,678,24,4368,2737,618,207,594,26,11,28,147
4013000245,11604,6651,886,799,296,2923,15,7635,5258,568,439,216,1163,4,12291,7324,1295,488,192,3048,42,8903,5666,863,308,121,1956,27,8903,5666,863,240,1862,26,15,25,206
4005000011,2098,374,1368,0,386,152,0,1488,351,790,0,292,10,0,2229,818,706,61,670,48,6,1761,731,496,42,476,43,3,1761,731,496,27,22,406,1,8,70
4005000022,4519,3322,565,25,397,261,0,3078,2274,508,30,176,81,0,5031,3441,660,97,559,274,26,3645,2558,457,68,375,196,11,3645,2558,457,40,133,293,5,25,134
4005000041,871,703,121,3,47,0,2,806,676,87,0,29,0,0,646,568,45,8,16,5,2,609,551,38,2,15,3,1,609,551,38,0,0,5,0,1,14
4005000053,240,196,32,1,12,0,1,213,173,26,0,16,0,0,179,153,15,1,13,1,1,162,140,12,0,12,1,1,162,140,12,0,0,4,0,0,6
4013000232,9412,7522,1491,169,110,149,20,6785,5825,752,131,67,25,0,9761,7629,1310,237,282,295,59,7886,6384,878,159,179,234,33,7886,6384,878,113,163,63,14,39,232
4013000163,9517,5893,3012,277,162,56,10,5967,4601,1167,64,82,30,0,9551,5680,2987,482,374,169,41,7207,4690,1902,284,263,112,30,7207,4690,1902,186,69,90,14,26,230
4013000103,13172,3079,6615,2903,494,937,11,7983,2222,3231,1779,110,607,0,12075,2172,5668,3186,552,915,76,8127,1686,3541,2017,385,672,58,8127,1686,3541,1769,576,168,37,65,285
4013000068,6959,922,4792,701,384,446,29,3637,799,2038,499,100,189,10,6800,1033,4713,734,370,245,25,4731,828,3151,505,263,167,18,4731,828,3151,444,144,62,7,12,83
4013000192,12750,3771,6113,2533,136,533,30,8031,2902,3421,1296,94,275,0,12542,3102,5968,2607,557,733,80,8731,2514,3823,1686,377,534,50,8731,2514,3823,1493,437,144,30,49,241
4013000073,1551,1388,102,52,1,7,0,1153,1043,84,10,6,9,0,1831,1483,166,30,40,94,9,1498,1269,117,20,32,47,4,1498,1269,117,13,37,5,0,12,45
4013000666,6481,5599,208,0,14,518,0,5683,5146,160,0,18,363,0,5772,5319,184,61,56,118,8,5358,4969,152,48,49,105,5,5358,4969,152,41,83,6,1,16,90
4013000133,4834,2216,1618,525,0,427,0,3127,1910,593,322,0,306,0,3130,1736,815,405,110,119,8,2385,1424,531,261,77,104,4,2385,1424,531,218,75,29,1,12,95
4013000416,9685,6549,1941,477,250,634,95,6839,4886,1176,278,116,303,0,11328,7524,2046,745,332,799,52,8508,5832,1388,498,231,575,39,8508,5832,1388,382,458,93,6,53,296
4013000377,9062,7746,698,51,1,566,0,6898,6258,320,41,2,269,0,9412,7998,571,150,155,460,28,7444,6464,397,110,117,300,21,7444,6464,397,55,232,31,8,27,230
4013000035,5647,4332,709,411,26,154,0,4150,3361,461,190,26,104,0,5886,4185,976,302,132,311,28,4339,3182,641,210,99,217,20,4339,3182,641,167,162,24,7,21,135
4013000494,3956,3053,568,52,69,263,58,2752,2131,385,21,46,112,0,3713,2590,605,166,125,241,28,2667,1925,403,109,63,161,16,2667,1925,403,85,142,26,9,12,65
4013000260,2647,2161,387,66,167,33,6,1957,1651,222,60,13,17,0,2713,2059,397,84,101,95,14,2081,1648,267,44,69,61,5,2081,1648,267,20,33,20,0,7,86
4013000733,3842,2772,449,458,9,179,10,3079,2221,369,427,3,80,0,4132,3281,476,114,78,197,10,3183,2617,317,68,41,123,4,3183,2617,317,49,96,3,1,7,93
4013000282,4665,1067,2175,1159,207,92,0,2829,928,922,793,120,59,0,5051,1061,2765,912,201,329,55,3428,842,1760,566,137,226,43,3428,842,1760,485,164,50,26,19,82
4013000465,8994,3901,3627,1110,132,262,57,6740,3153,2421,853,102,188,14,9390,2591,4670,1455,368,618,98,6689,2110,3054,971,228,466,62,6689,2110,3054,798,353,73,42,36,223
4013000016,4188,1468,2037,344,328,72,13,2510,1176,975,198,130,0,0,5154,1390,2607,751,213,369,60,3825,1170,1781,519,142,279,48,3825,1170,1781,441,213,59,20,18,123
4013000627,4234,2615,549,685,46,254,0,3150,2265,204,578,44,61,0,3822,1960,1134,414,197,190,10,3117,1760,809,317,142,154,8,3117,1760,809,238,94,55,0,18,143
4013000602,4163,2957,910,220,22,55,3,3134,2345,463,195,28,45,0,4624,3143,758,334,213,200,15,3713,2666,537,225,148,144,6,3713,2666,537,170,101,89,2,19,129
4013000215,4948,2502,1772,270,285,54,0,3443,2443,696,110,151,24,0,3820,2183,1131,275,121,142,16,3180,1941,820,215,95,122,10,3180,1941,820,150,80,38,7,26,118
4013000010,6630,3393,1964,770,19,517,0,4716,2961,922,507,0,335,0,7386,3597,1986,992,453,535,32,5783,3099,1404,663,319,413,24,5783,3099,1404,513,302,181,8,34,242
4013000587,2999,2329,235,222,30,210,0,2297,1880,188,133,4,87,0,3259,2739,214,52,54,202,12,2603,2247,152,37,40,126,8,2603,2247,152,19,82,4,0,7,92
4013000132,3204,2837,94,3,55,212,90,2641,2420,67,1,60,64,7,3516,2958,246,76,26,148,23,2919,2489,186,53,17,120,19,2919,2489,186,45,87,3,7,12,90
4013000679,13712,10041,1882,864,533,640,25,9991,7586,1257,511,168,425,15,14837,10943,2079,592,303,981,79,10791,8302,1298,338,197,673,44,10791,8302,1298,247,551,53,18,43,279
4013000088,5666,1784,3314,383,191,274,0,2918,1401,1185,218,20,79,0,5970,1639,3661,357,288,215,26,4315,1375,2472,211,211,156,21,4315,1375,2472,158,111,59,9,21,110
4013000182,8431,5947,1519,443,31,408,23,6197,4705,941,230,20,263,0,13231,8895,2827,650,459,447,86,9857,6981,1837,417,322,294,53,9857,6981,1837,312,183,59,26,48,411
4013000676,4314,3762,525,7,8,7,0,3660,3194,433,11,8,11,0,3983,3194,378,261,62,106,23,3511,2959,256,169,42,76,13,3511,2959,256,148,62,8,6,12,60
4013000439,7133,5631,879,376,119,223,5,5034,4281,475,151,49,119,2,8195,6429,929,283,135,386,48,6087,4968,565,173,89,261,32,6087,4968,565,136,186,10,8,14,200
4013000269,6138,5763,220,60,20,68,0,5999,5649,194,72,10,66,0,6104,5729,125,89,53,99,6,6072,5725,110,81,45,86,5,6072,5725,110,71,75,1,1,3,86
4013000701,7896,6487,658,299,39,459,4,6254,5466,386,164,20,213,3,8874,7375,721,291,154,329,33,7415,6427,452,188,92,229,15,7415,6427,452,154,177,13,5,24,163
4005000073,1569,987,144,148,394,0,0,1228,878,113,149,88,0,0,1713,961,173,35,538,40,6,1281,774,108,26,351,28,4,1281,774,108,14,21,277,1,9,77
4001000085,965,6,7,3,955,0,0,724,3,5,0,718,0,0,821,2,11,1,812,3,1,627,2,5,0,619,3,1,627,2,5,0,0,613,0,0,7
4001000125,527,5,4,2,519,0,0,430,2,1,0,425,0,0,469,1,8,0,466,1,0,364,1,6,0,361,1,0,364,1,6,0,0,349,0,0,8
4001000170,5412,121,155,34,5194,2,0,4042,118,79,30,3820,0,0,5158,91,80,17,5039,4,5,3864,90,61,6,3749,4,3,3864,90,61,2,1,3660,1,0,49
4001000025,979,8,32,14,955,0,0,754,2,19,9,723,0,0,693,2,17,8,688,0,0,535,2,11,4,530,0,0,535,2,11,1,0,516,0,0,5
4001000080,2110,11,28,9,2027,30,27,1310,5,17,0,1271,0,1,1551,4,23,4,1543,2,1,1105,4,13,1,1099,1,0,1105,4,13,1,0,1080,0,0,7
4001000060,1051,24,7,16,1017,6,0,712,19,0,4,682,0,0,930,14,16,7,889,25,4,660,14,10,1,624,22,1,660,14,10,0,21,611,0,0,4
4001000065,1339,25,12,26,1301,6,0,960,28,4,26,922,0,0,1145,23,15,6,1106,18,1,829,23,9,5,792,14,1,829,23,9,1,11,772,1,0,12
4021000048,3286,2853,192,40,81,180,0,2937,2605,133,37,76,82,0,3449,2895,327,51,93,76,3,3138,2688,249,48,80,65,2,3138,2688,249,29,40,27,2,12,91
4021000059,6630,5405,712,512,0,0,0,5256,4247,581,422,0,0,0,5286,4171,770,139,117,105,13,4369,3625,501,96,92,70,4,4369,3625,501,68,45,19,0,14,97
4021000040,4973,4318,399,114,9,135,0,4169,3707,296,74,7,79,0,4216,3425,547,79,123,67,13,3707,3152,357,46,95,52,9,3707,3152,357,24,42,28,0,8,96
4021000007,3998,2896,958,31,70,4,0,3341,2681,561,17,99,0,0,3240,2552,518,38,86,44,17,2988,2453,389,30,67,38,8,2988,2453,389,17,27,8,3,15,76
4021000093,2626,1441,968,0,133,0,0,2010,1111,760,0,129,0,0,1957,1077,776,19,88,25,7,1631,955,591,15,73,15,4,1631,955,591,7,8,11,1,10,48
4021000015,2980,2937,37,9,0,2,0,2909,2858,38,14,0,0,0,3065,2904,64,24,27,27,0,3037,2891,56,22,25,20,0,3037,2891,56,19,16,4,0,0,51
4021000049,903,797,44,29,69,0,0,823,766,20,0,22,0,0,973,858,64,11,21,18,3,892,794,53,7,16,15,0,892,794,53,4,8,0,0,1,32
4021000051,57,44,9,0,3,1,0,46,25,8,0,0,0,0,55,23,17,3,6,3,3,44,22,13,3,1,2,0,44,22,13,3,0,0,0,0,6
4021000050,3113,920,2030,15,55,157,0,2665,782,1755,0,17,96,0,2412,670,1644,44,98,30,6,1940,598,1259,38,81,25,2,1940,598,1259,21,12,10,0,2,38
4013000291,690,394,264,22,7,21,6,483,255,174,28,0,4,0,638,259,310,47,30,13,4,477,214,218,28,19,10,2,477,214,218,23,3,3,0,6,10
4013000727,9299,3234,4369,966,270,536,85,5698,2598,2246,585,92,137,59,11855,4506,5606,1264,384,355,91,7778,3280,3335,778,244,219,64,7778,3280,3335,614,138,56,33,42,280
4013000205,5015,1997,2590,375,85,74,0,3438,1568,1508,231,54,36,0,6937,2720,3254,692,273,168,38,4879,2111,2092,446,180,113,31,4879,2111,2092,381,81,41,20,24,129
4013000675,3167,911,1087,915,301,61,98,1912,718,500,469,162,38,35,3104,946,1076,762,310,106,15,2341,820,730,544,210,82,9,2341,820,730,454,63,147,5,7,115
4013000374,6959,2598,3757,376,312,213,15,4877,2361,2020,248,78,156,0,6875,2876,2978,479,439,345,32,5551,2600,2114,401,341,252,21,5551,2600,2114,285,182,120,5,17,228
4013000581,5474,3687,849,262,136,663,0,4121,3200,365,231,82,256,0,5675,3726,935,402,256,427,31,4736,3249,684,298,196,347,30,4736,3249,684,209,249,100,4,25,216
4013000732,2222,1897,104,95,35,84,34,1746,1544,41,82,35,14,0,2839,2028,462,135,108,131,22,2254,1682,315,84,75,99,13,2254,1682,315,51,69,20,4,15,98
4013000690,8239,4787,2819,327,163,279,18,6057,4181,1547,97,99,143,20,8080,4557,2159,740,339,464,60,6299,3901,1442,466,228,349,42,6299,3901,1442,358,251,75,11,26,235
4013000521,14379,10709,1105,433,163,1825,138,9773,8012,669,115,0,878,0,13370,9657,1383,482,261,1595,54,9826,7340,907,297,172,1108,27,9826,7340,907,198,959,34,11,34,343
4013000183,9393,6775,1395,376,159,679,32,6512,5024,659,341,65,402,0,9949,7071,1077,344,212,1270,59,7237,5356,703,216,144,818,22,7237,5356,703,144,731,31,7,28,237
4013000580,8006,6458,1011,167,7,478,63,6678,5656,537,103,4,268,66,7430,5852,662,308,149,453,30,6751,5444,523,249,112,383,23,6751,5444,523,160,267,32,10,45,270
4013000519,7767,6192,910,257,160,259,0,6719,5865,427,159,140,142,0,7455,5374,1099,377,222,430,35,6826,5117,843,335,166,373,25,6826,5117,843,250,245,75,5,25,266
4013000628,4712,3299,871,146,315,158,11,3497,2409,659,145,236,46,0,4502,2984,882,318,162,209,25,3525,2441,612,217,115,161,24,3525,2441,612,149,117,35,17,9,145
4013000406,3364,1397,1449,438,159,54,0,2289,1077,815,325,58,34,0,3569,1419,1588,287,277,137,31,2791,1274,1106,190,182,108,24,2791,1274,1106,153,86,90,9,10,63
4013000248,3976,1174,1529,1144,121,152,51,2540,1075,725,649,63,30,0,3764,1020,1432,900,348,197,44,2919,958,1017,604,251,168,32,2919,958,1017,515,114,157,16,9,133
4013000549,6950,3524,2417,780,204,327,108,5728,3334,1568,353,204,219,61,6602,3651,1716,416,338,594,32,5771,3423,1299,313,270,512,27,5771,3423,1299,217,381,126,14,20,291
4013000066,2576,1835,433,18,12,272,0,1866,1541,266,5,5,47,0,2691,1893,435,118,76,211,7,2263,1674,315,85,53,163,5,2263,1674,315,49,134,10,0,15,66
4013000705,5159,3794,787,174,147,256,25,4260,3209,610,127,65,217,22,4448,3304,550,155,102,351,14,3622,2794,399,94,73,249,6,3622,2794,399,75,209,28,0,15,102
4013000178,9978,6721,2261,604,45,355,26,6351,4347,1423,382,8,163,25,9584,6653,1630,511,229,652,65,6498,4614,1007,312,156,458,46,6498,4614,1007,240,353,22,23,17,222
4013000210,2084,1418,238,174,0,232,12,1342,1064,118,99,0,69,6,4535,3053,730,328,95,403,45,2983,2101,425,191,42,237,18,2983,2101,425,141,187,4,3,4,118
4013000467,2786,2062,315,84,90,66,45,1996,1607,243,78,43,9,0,6436,4622,919,316,132,494,46,4803,3634,571,194,98,313,22,4803,3634,571,154,251,21,7,13,152
4013000488,6986,5075,1211,239,0,484,2,4442,3568,405,108,0,350,7,7313,4903,1316,389,226,510,74,4881,3398,776,225,134,312,47,4881,3398,776,176,234,39,21,35,202
